Year,Season,Latitude,Longitude,Mean_Temperature_C,Max_Temperature_C,P95_Temperature_C,Max_Wetbulb_C,Mean_Wetbulb_C,Days_Above_35C,Days_Above_Wetbulb_28C,Days_High_Wind,Max_Consecutive_Hot_Days,Max_Consecutive_Wetbulb_Days
2014,Winter,27.38,-81.88,18.24,25.78,24.19,8.66,5.4,0,0,0,0,0
2014,Winter,27.38,-80.88,18.81,25.78,24.38,8.66,5.65,0,0,0,0,0
2014,Winter,27.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,27.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-116.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-115.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-114.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-113.88,16.65,20.7,19.75,6.48,4.74,0,0,0,0,0
2014,Winter,28.38,-112.88,17.67,22.78,21.22,7.37,5.18,0,0,0,0,0
2014,Winter,28.38,-111.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-110.88,17.92,22.56,21.47,7.27,5.29,0,0,0,0,0
2014,Winter,28.38,-109.88,16.61,21.23,20.21,6.71,4.73,0,0,0,0,0
2014,Winter,28.38,-108.88,10.03,15.08,13.92,4.08,1.9,0,0,0,0,0
2014,Winter,28.38,-107.88,8.25,13.64,12.54,3.48,1.11,0,0,0,0,0
2014,Winter,28.38,-106.88,8.34,14.55,13.4,3.87,1.15,0,0,0,0,0
2014,Winter,28.38,-105.88,10.76,17.89,16.92,5.27,2.19,0,0,0,0,0
2014,Winter,28.38,-104.88,9.89,17.29,16.65,5.02,1.8,0,0,0,0,0
2014,Winter,28.38,-103.88,10.11,18.26,16.76,5.44,1.88,0,0,0,0,0
2014,Winter,28.38,-102.88,11.57,19.65,18.01,6.03,2.51,0,0,0,0,0
2014,Winter,28.38,-101.88,10.53,18.5,17.18,5.53,2.02,0,0,0,0,0
2014,Winter,28.38,-100.88,12.26,21.04,19.71,6.62,2.79,0,0,0,0,0
2014,Winter,28.38,-99.88,12.66,22.01,20.11,7.03,2.97,0,0,0,0,0
2014,Winter,28.38,-98.88,12.39,21.98,19.91,7.02,2.84,0,0,0,0,0
2014,Winter,28.38,-97.88,12.11,21.58,19.39,6.84,2.71,0,0,0,0,0
2014,Winter,28.38,-96.88,12.87,22.03,20.04,7.03,3.06,0,0,0,0,0
2014,Winter,28.38,-95.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-94.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-93.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-92.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-91.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-90.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-89.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-88.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-87.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-86.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-85.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-84.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-83.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-82.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-81.88,16.79,25.46,23.45,8.52,4.78,0,0,0,0,0
2014,Winter,28.38,-80.88,17.31,24.8,23.48,8.23,5.0,0,0,0,0,0
2014,Winter,28.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,28.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-116.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-115.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-114.88,16.95,19.94,19.39,6.12,4.87,0,0,0,0,0
2014,Winter,29.38,-113.88,15.61,20.08,19.03,6.21,4.3,0,0,0,0,0
2014,Winter,29.38,-112.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-111.88,17.69,23.33,21.85,7.59,5.19,0,0,0,0,0
2014,Winter,29.38,-110.88,17.8,22.9,22.07,7.41,5.24,0,0,0,0,0
2014,Winter,29.38,-109.88,15.51,20.29,19.82,6.29,4.26,0,0,0,0,0
2014,Winter,29.38,-108.88,13.41,18.72,18.09,5.62,3.36,0,0,0,0,0
2014,Winter,29.38,-107.88,6.82,12.92,11.86,3.17,0.43,0,0,0,0,0
2014,Winter,29.38,-106.88,9.29,15.57,15.04,4.3,1.55,0,0,0,0,0
2014,Winter,29.38,-105.88,12.57,19.99,18.9,6.17,2.97,0,0,0,0,0
2014,Winter,29.38,-104.88,11.82,19.42,17.91,5.93,2.64,0,0,0,0,0
2014,Winter,29.38,-103.88,10.69,19.21,16.99,5.84,2.14,0,0,0,0,0
2014,Winter,29.38,-102.88,11.27,19.69,17.75,6.04,2.37,0,0,0,0,0
2014,Winter,29.38,-101.88,10.53,19.43,17.38,5.94,2.03,0,0,0,0,0
2014,Winter,29.38,-100.88,11.68,21.39,19.5,6.77,2.54,0,0,0,0,0
2014,Winter,29.38,-99.88,11.25,21.98,19.49,7.02,2.35,0,0,0,0,0
2014,Winter,29.38,-98.88,10.94,21.89,19.14,6.99,2.21,0,0,0,0,0
2014,Winter,29.38,-97.88,10.72,21.92,18.82,7.0,2.09,0,0,0,0,0
2014,Winter,29.38,-96.88,11.68,22.23,20.18,7.12,2.53,0,0,0,0,0
2014,Winter,29.38,-95.88,12.0,21.18,19.8,6.66,2.68,0,0,0,0,0
2014,Winter,29.38,-94.88,12.16,20.06,19.2,6.16,2.73,0,0,0,0,0
2014,Winter,29.38,-93.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-92.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-91.88,14.95,24.25,21.31,7.97,3.96,0,0,0,0,0
2014,Winter,29.38,-90.88,12.74,27.41,18.93,9.35,3.0,0,0,0,0,0
2014,Winter,29.38,-89.88,13.1,25.22,20.28,8.4,3.16,0,0,0,0,0
2014,Winter,29.38,-88.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-87.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-86.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-85.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-84.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-83.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-82.88,14.53,24.06,21.2,7.91,3.8,0,0,0,0,0
2014,Winter,29.38,-81.88,14.88,24.13,21.44,7.95,3.95,0,0,0,0,0
2014,Winter,29.38,-80.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,29.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-116.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-115.88,15.99,18.77,18.18,5.66,4.46,0,0,0,0,0
2014,Winter,30.38,-114.88,13.88,17.33,16.71,5.02,3.56,0,0,0,0,0
2014,Winter,30.38,-113.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-112.88,17.11,22.73,20.89,7.34,4.94,0,0,0,0,0
2014,Winter,30.38,-111.88,15.06,20.71,19.07,6.48,4.07,0,0,0,0,0
2014,Winter,30.38,-110.88,12.51,17.61,16.97,5.15,2.99,0,0,0,0,0
2014,Winter,30.38,-109.88,12.03,17.66,16.78,5.17,2.77,0,0,0,0,0
2014,Winter,30.38,-108.88,11.8,17.7,16.92,5.19,2.67,0,0,0,0,0
2014,Winter,30.38,-107.88,9.44,15.87,15.37,4.41,1.62,0,0,0,0,0
2014,Winter,30.38,-106.88,9.65,16.55,15.65,4.71,1.69,0,0,0,0,0
2014,Winter,30.38,-105.88,9.11,16.79,15.12,4.81,1.42,0,0,0,0,0
2014,Winter,30.38,-104.88,10.12,18.17,16.34,5.4,1.87,0,0,0,0,0
2014,Winter,30.38,-103.88,7.5,16.03,14.07,4.49,0.65,0,0,0,0,0
2014,Winter,30.38,-102.88,7.57,16.56,14.48,4.71,0.67,0,0,0,0,0
2014,Winter,30.38,-101.88,9.56,18.92,17.05,5.72,1.58,0,0,0,0,0
2014,Winter,30.38,-100.88,9.25,18.39,16.88,5.49,1.43,0,0,0,0,0
2014,Winter,30.38,-99.88,8.86,18.35,16.67,5.48,1.25,0,0,0,0,0
2014,Winter,30.38,-98.88,7.97,17.92,15.97,5.28,0.83,0,0,0,0,0
2014,Winter,30.38,-97.88,9.41,20.09,17.78,6.2,1.5,0,0,0,0,0
2014,Winter,30.38,-96.88,10.4,21.42,19.04,6.77,1.95,0,0,0,0,0
2014,Winter,30.38,-95.88,10.38,20.66,19.06,6.44,1.95,0,0,0,0,0
2014,Winter,30.38,-94.88,10.54,20.4,18.68,6.34,2.03,0,0,0,0,0
2014,Winter,30.38,-93.88,10.8,21.27,18.67,6.71,2.15,0,0,0,0,0
2014,Winter,30.38,-92.88,10.86,21.95,18.21,7.01,2.17,0,0,0,0,0
2014,Winter,30.38,-91.88,11.1,22.59,17.72,7.28,2.28,0,0,0,0,0
2014,Winter,30.38,-90.88,11.09,24.78,17.9,8.21,2.28,0,0,0,0,0
2014,Winter,30.38,-89.88,11.27,25.33,19.07,8.45,2.36,0,0,0,0,0
2014,Winter,30.38,-88.88,11.35,25.59,19.93,8.56,2.4,0,0,0,0,0
2014,Winter,30.38,-87.88,11.56,25.03,19.9,8.32,2.49,0,0,0,0,0
2014,Winter,30.38,-86.88,11.67,24.63,19.9,8.15,2.54,0,0,0,0,0
2014,Winter,30.38,-85.88,11.75,24.98,20.48,8.3,2.58,0,0,0,0,0
2014,Winter,30.38,-84.88,11.52,24.73,20.3,8.19,2.48,0,0,0,0,0
2014,Winter,30.38,-83.88,12.06,24.88,20.39,8.26,2.72,0,0,0,0,0
2014,Winter,30.38,-82.88,12.46,24.36,20.37,8.04,2.89,0,0,0,0,0
2014,Winter,30.38,-81.88,12.91,23.11,20.15,7.5,3.09,0,0,0,0,0
2014,Winter,30.38,-80.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,30.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-116.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-115.88,11.08,14.48,13.78,3.78,2.35,0,0,0,0,0
2014,Winter,31.38,-114.88,16.24,20.88,19.72,6.56,4.58,0,0,0,0,0
2014,Winter,31.38,-113.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-112.88,15.97,22.11,19.92,7.08,4.46,0,0,0,0,0
2014,Winter,31.38,-111.88,12.56,18.07,16.18,5.36,3.01,0,0,0,0,0
2014,Winter,31.38,-110.88,10.13,15.9,14.21,4.44,1.96,0,0,0,0,0
2014,Winter,31.38,-109.88,8.26,14.72,12.74,3.93,1.09,0,0,0,0,0
2014,Winter,31.38,-108.88,7.38,14.3,12.31,3.75,0.66,0,0,0,0,0
2014,Winter,31.38,-107.88,8.52,15.81,14.28,4.39,1.17,0,0,0,0,0
2014,Winter,31.38,-106.88,8.76,16.71,14.92,4.78,1.26,0,0,0,0,0
2014,Winter,31.38,-105.88,9.27,18.21,16.1,5.42,1.48,0,0,0,0,0
2014,Winter,31.38,-104.88,7.3,15.8,13.81,4.39,0.56,0,0,0,0,0
2014,Winter,31.38,-103.88,9.04,18.0,15.89,5.32,1.37,0,0,0,0,0
2014,Winter,31.38,-102.88,8.9,18.67,16.22,5.6,1.29,0,0,0,0,0
2014,Winter,31.38,-101.88,7.95,18.39,15.75,5.48,0.84,0,0,0,0,0
2014,Winter,31.38,-100.88,7.81,18.49,15.1,5.53,0.76,0,0,0,0,0
2014,Winter,31.38,-99.88,8.13,18.5,15.26,5.54,0.9,0,0,0,0,0
2014,Winter,31.38,-98.88,7.89,17.21,15.75,4.99,0.79,0,0,0,0,0
2014,Winter,31.38,-97.88,8.18,18.23,16.79,5.4,0.91,0,0,0,0,0
2014,Winter,31.38,-96.88,8.85,19.45,17.51,5.91,1.22,0,0,0,0,0
2014,Winter,31.38,-95.88,8.93,19.34,17.97,5.86,1.25,0,0,0,0,0
2014,Winter,31.38,-94.88,9.06,19.27,18.09,5.84,1.33,0,0,0,0,0
2014,Winter,31.38,-93.88,9.07,19.84,18.08,6.11,1.34,0,0,0,0,0
2014,Winter,31.38,-92.88,9.04,20.71,17.85,6.48,1.34,0,0,0,0,0
2014,Winter,31.38,-91.88,9.61,21.73,17.77,6.91,1.61,0,0,0,0,0
2014,Winter,31.38,-90.88,9.45,22.37,17.18,7.16,1.54,0,0,0,0,0
2014,Winter,31.38,-89.88,9.46,23.42,18.07,7.62,1.55,0,0,0,0,0
2014,Winter,31.38,-88.88,9.78,24.54,18.58,8.11,1.69,0,0,0,0,0
2014,Winter,31.38,-87.88,10.03,24.62,18.36,8.14,1.8,0,0,0,0,0
2014,Winter,31.38,-86.88,9.85,24.26,18.14,7.99,1.72,0,0,0,0,0
2014,Winter,31.38,-85.88,9.88,24.41,18.43,8.06,1.74,0,0,0,0,0
2014,Winter,31.38,-84.88,9.81,24.34,18.48,8.02,1.71,0,0,0,0,0
2014,Winter,31.38,-83.88,9.59,24.0,17.39,7.89,1.6,0,0,0,0,0
2014,Winter,31.38,-82.88,10.21,23.89,17.14,7.84,1.89,0,0,0,0,0
2014,Winter,31.38,-81.88,11.03,22.6,17.52,7.28,2.26,0,0,0,0,0
2014,Winter,31.38,-80.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,31.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-116.88,12.95,16.3,15.53,4.53,3.15,0,0,0,0,0
2014,Winter,32.38,-115.88,11.48,16.26,14.84,4.54,2.53,0,0,0,0,0
2014,Winter,32.38,-114.88,16.36,22.77,20.36,7.36,4.62,0,0,0,0,0
2014,Winter,32.38,-113.88,15.15,22.27,19.53,7.14,4.11,0,0,0,0,0
2014,Winter,32.38,-112.88,15.16,21.89,19.44,6.98,4.12,0,0,0,0,0
2014,Winter,32.38,-111.88,14.53,20.99,18.7,6.59,3.85,0,0,0,0,0
2014,Winter,32.38,-110.88,10.37,16.86,14.71,4.84,2.06,0,0,0,0,0
2014,Winter,32.38,-109.88,8.18,14.95,12.9,4.03,1.07,0,0,0,0,0
2014,Winter,32.38,-108.88,7.76,15.18,12.8,4.13,0.84,0,0,0,0,0
2014,Winter,32.38,-107.88,6.8,14.58,12.53,3.87,0.31,0,0,0,0,0
2014,Winter,32.38,-106.88,6.62,15.0,12.69,4.05,0.21,0,0,0,0,0
2014,Winter,32.38,-105.88,6.91,15.68,13.38,4.34,0.34,0,0,0,0,0
2014,Winter,32.38,-104.88,5.03,13.47,11.17,3.4,-0.6,0,0,0,0,0
2014,Winter,32.38,-103.88,7.6,16.0,14.04,4.48,0.67,0,0,0,0,0
2014,Winter,32.38,-102.88,7.46,17.33,14.58,5.04,0.61,0,0,0,0,0
2014,Winter,32.38,-101.88,7.32,18.37,14.99,5.48,0.55,0,0,0,0,0
2014,Winter,32.38,-100.88,7.2,18.62,14.13,5.58,0.49,0,0,0,0,0
2014,Winter,32.38,-99.88,7.25,18.21,14.49,5.41,0.5,0,0,0,0,0
2014,Winter,32.38,-98.88,6.97,16.62,14.73,4.74,0.36,0,0,0,0,0
2014,Winter,32.38,-97.88,7.3,17.02,15.72,4.91,0.5,0,0,0,0,0
2014,Winter,32.38,-96.88,7.59,17.94,16.26,5.3,0.63,0,0,0,0,0
2014,Winter,32.38,-95.88,7.35,17.87,16.3,5.26,0.51,0,0,0,0,0
2014,Winter,32.38,-94.88,7.56,18.06,16.72,5.33,0.6,0,0,0,0,0
2014,Winter,32.38,-93.88,8.08,18.92,17.72,5.66,0.85,0,0,0,0,0
2014,Winter,32.38,-92.88,7.69,19.51,17.51,5.91,0.66,0,0,0,0,0
2014,Winter,32.38,-91.88,8.07,20.23,17.11,6.23,0.85,0,0,0,0,0
2014,Winter,32.38,-90.88,8.46,20.9,16.79,6.53,1.03,0,0,0,0,0
2014,Winter,32.38,-89.88,7.91,21.44,17.33,6.76,0.76,0,0,0,0,0
2014,Winter,32.38,-88.88,8.09,22.43,17.24,7.19,0.85,0,0,0,0,0
2014,Winter,32.38,-87.88,8.47,22.84,16.84,7.37,1.04,0,0,0,0,0
2014,Winter,32.38,-86.88,8.67,22.99,16.51,7.44,1.14,0,0,0,0,0
2014,Winter,32.38,-85.88,8.54,23.09,16.83,7.48,1.08,0,0,0,0,0
2014,Winter,32.38,-84.88,9.11,23.78,17.86,7.78,1.37,0,0,0,0,0
2014,Winter,32.38,-83.88,8.96,24.49,16.96,8.1,1.3,0,0,0,0,0
2014,Winter,32.38,-82.88,9.11,24.24,16.43,7.99,1.38,0,0,0,0,0
2014,Winter,32.38,-81.88,9.81,23.31,16.53,7.59,1.7,0,0,0,0,0
2014,Winter,32.38,-80.88,10.67,22.3,16.8,7.14,2.09,0,0,0,0,0
2014,Winter,32.38,-79.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-75.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-74.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-73.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-72.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-71.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-70.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-69.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-68.88,,,,,,0,0,0,0,0
2014,Winter,32.38,-67.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-124.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-123.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-122.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-121.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-120.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-119.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-118.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-117.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-116.88,10.06,14.56,13.24,3.77,1.9,0,0,0,0,0
2014,Winter,33.38,-115.88,16.39,22.6,20.47,7.27,4.63,0,0,0,0,0
2014,Winter,33.38,-114.88,14.44,21.49,19.07,6.82,3.8,0,0,0,0,0
2014,Winter,33.38,-113.88,12.47,19.77,17.22,6.08,2.96,0,0,0,0,0
2014,Winter,33.38,-112.88,13.73,20.89,18.18,6.55,3.5,0,0,0,0,0
2014,Winter,33.38,-111.88,13.68,20.52,17.99,6.4,3.48,0,0,0,0,0
2014,Winter,33.38,-110.88,7.36,13.79,11.48,3.53,0.7,0,0,0,0,0
2014,Winter,33.38,-109.88,4.98,11.08,9.19,2.36,-0.5,0,0,0,0,0
2014,Winter,33.38,-108.88,3.61,10.11,8.25,1.94,-1.32,0,0,0,0,0
2014,Winter,33.38,-107.88,1.45,8.55,6.86,1.27,-2.58,0,0,0,0,0
2014,Winter,33.38,-106.88,5.02,12.96,10.42,3.18,-0.66,0,0,0,0,0
2014,Winter,33.38,-105.88,1.65,9.27,6.57,1.59,-2.52,0,0,0,0,0
2014,Winter,33.38,-104.88,5.47,13.54,11.05,3.42,-0.42,0,0,0,0,0
2014,Winter,33.38,-103.88,5.39,13.2,11.54,3.27,-0.44,0,0,0,0,0
2014,Winter,33.38,-102.88,5.65,14.38,12.29,3.79,-0.28,0,0,0,0,0
2014,Winter,33.38,-101.88,5.57,16.02,12.62,4.49,-0.32,0,0,0,0,0
2014,Winter,33.38,-100.88,6.11,17.0,13.34,4.9,-0.03,0,0,0,0,0
2014,Winter,33.38,-99.88,6.36,17.12,13.69,4.95,0.09,0,0,0,0,0
2014,Winter,33.38,-98.88,6.45,16.45,14.33,4.67,0.12,0,0,0,0,0
2014,Winter,33.38,-97.88,6.54,16.55,14.91,4.71,0.15,0,0,0,0,0
2014,Winter,33.38,-96.88,6.84,17.77,15.21,5.23,0.28,0,0,0,0,0
2014,Winter,33.38,-95.88,6.25,17.5,14.9,5.11,-0.01,0,0,0,0,0
2014,Winter,33.38,-94.88,6.53,17.86,15.72,5.25,0.11,0,0,0,0,0
2014,Winter,33.38,-93.88,6.84,18.15,16.56,5.37,0.24,0,0,0,0,0
2014,Winter,33.38,-92.88,6.71,18.8,16.66,5.65,0.11,0,0,0,0,0
2014,Winter,33.38,-91.88,6.47,18.75,15.7,5.63,0.0,0,0,0,0,0
2014,Winter,33.38,-90.88,6.41,18.92,14.99,5.69,-0.03,0,0,0,0,0
2014,Winter,33.38,-89.88,6.16,19.56,15.84,5.94,-0.17,0,0,0,0,0
2014,Winter,33.38,-88.88,6.49,20.85,15.87,6.51,-0.02,0,0,0,0,0
2014,Winter,33.38,-87.88,6.96,21.42,15.53,6.76,0.24,0,0,0,0,0
2014,Winter,33.38,-86.88,6.86,21.46,14.97,6.77,0.22,0,0,0,0,0
2014,Winter,33.38,-85.88,6.35,21.46,14.98,6.77,-0.05,0,0,0,0,0
2014,Winter,33.38,-84.88,7.37,22.37,16.53,7.17,0.48,0,0,0,0,0
2014,Winter,33.38,-83.88,7.61,23.74,16.76,7.77,0.62,0,0,0,0,0
2014,Winter,33.38,-82.88,7.41,23.61,15.88,7.71,0.53,0,0,0,0,0
2014,Winter,33.38,-81.88,8.62,24.21,16.57,7.97,1.13,0,0,0,0,0
2014,Winter,33.38,-80.88,8.94,23.54,16.65,7.68,1.28,0,0,0,0,0
2014,Winter,33.38,-79.88,9.28,22.77,16.77,7.34,1.43,0,0,0,0,0
2014,Winter,33.38,-78.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-77.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-76.88,,,,,,0,0,0,0,0
2014,Winter,33.38,-75.88,,,,,,0,0,0,0,0
