variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
TNx,DE,16.48896849609888,0.6377978499252066,0.6626147444081063,0.42550297418771166,0.0738608341105298,1.7997764026315544,1.4344188341268875,False,0.6055943691359591
TNx,FL,21.39695300693394,0.47577009735783804,0.22625229781010603,0.5272461556887187,0.14891447063102703,1.3781830214876898,1.4344188341268875,False,0.9202762878153463
TNx,GA,18.51860185266125,0.596967722488813,0.45152430163347645,0.30647005707884745,0.27360476022453284,1.6285668414256698,1.4344188341268875,False,0.7062361509319027
TNx,IA,13.483000160311496,0.2593300396840128,0.7882351377683818,0.1298635529266683,0.11979080748860937,1.2972195378676723,1.4344188341268875,False,0.8595688504583643
TNx,ID,5.8800203233332695,0.0776517623981734,0.7804620661430057,0.14560351531361881,0.18029847750591177,1.1840158213607097,1.4344188341268875,False,0.7530078031724741
TNx,IL,15.299715693839088,0.47467969169081314,0.6689676673801532,0.25229638850078473,0.18257741467653332,1.5785211622482844,1.4344188341268875,False,0.8154194732514226
TNx,IN,14.852714064864669,0.5308896199036841,0.7325870351482493,0.3302252559897667,0.24225268743386508,1.8359545984755652,1.4344188341268875,False,0.5194948413616001
TNx,KS,15.033698024054312,0.678171706811554,0.4725188917326957,-0.033063814691963955,0.250822835202527,1.3684496190548128,1.4344188341268875,False,0.9304328449964919
TNx,KY,16.06438792318609,0.3461717745030519,0.7291553137412272,0.37350368650726296,0.1695523592281809,1.618383133979723,1.4344188341268875,False,0.7734482138206722
TNx,LA,20.724586462742824,0.5363006169595081,0.5636379554843494,0.23264304342738384,0.12912029048520424,1.4617019063564456,1.4344188341268875,False,0.9643265436908447
TNx,MA,12.004661477002363,0.7546234527165314,0.4534293975924939,0.2345198911481372,0.3304948611844196,1.7730676026415821,1.4344188341268875,False,0.5917276473716649
TNx,MD,15.63878733914266,0.5483615704608411,0.7389910501508155,0.3627803267527909,0.12893878300260297,1.7790717303670505,1.4344188341268875,False,0.6159480220705487
TNx,ME,8.840745477191659,0.6926997719554553,0.36223888386346026,0.3636020800929707,0.1644359469009533,1.5829766828128395,1.4344188341268875,False,0.8087572807522002
TNx,MI,11.447216137757396,0.38549963350823724,0.8353612582198107,0.6378402224910396,-0.23320462268056374,1.6254964915385237,1.4344188341268875,False,0.855896172631777
TNx,MN,9.806130295947078,0.3699958933945364,0.9052953164316371,0.48327598042203235,-0.16682941889631664,1.5917377713518892,1.4344188341268875,False,0.8759292244373222
TNx,MO,16.28985187838922,0.46134296707796096,0.5754497209358149,0.10981132925499892,0.3426034055615865,1.4892074228303613,1.4344188341268875,False,0.925033831994477
TNx,MS,19.229668357706355,0.43405055968732853,0.7535416387157134,0.12876352930724622,0.21404030813756947,1.5303960358478577,1.4344188341268875,False,0.8925547329466269
TNx,MT,7.646451202941754,-0.0008617887849524664,0.697023815516606,0.2835495780010753,0.018187320707065524,0.9978989254397943,1.4344188341268875,False,0.5862935068995144
TNx,NC,16.990532631874178,0.6311538915042973,0.6640080879117249,0.1082577882785074,0.2364236011561971,1.6398433688507268,1.4344188341268875,False,0.7736191930672027
TNx,ND,8.958956443098405,0.060302425547813954,0.9611744752651017,0.5093417225675054,-0.09335258199976693,1.4374660413806541,1.4344188341268875,False,0.9977329208859234
TNx,NE,11.919972738370484,0.3739259586120838,0.7950915081159646,0.168880162843827,0.04650734419136349,1.384404973763239,1.4344188341268875,False,0.949967733931399
TNx,NH,9.511721713266635,0.6816595109483163,0.4778990675510162,0.2833200892427783,0.2794565111693075,1.7223351789114183,1.4344188341268875,False,0.6177267470140326
TNx,NJ,14.505495673593053,0.6879723290918012,0.5803491132628178,0.4673146629111038,0.06987254524865705,1.8055086505143798,1.4344188341268875,False,0.5978814004726676
TNx,NM,10.167557208730644,0.4472863638995008,0.5541212375884452,-0.015202781023058165,0.3549580887142785,1.3411629091791664,1.4344188341268875,False,0.8873328531547819
TNx,NV,8.655376910247876,0.02292107206185534,0.720794678946838,0.27765481003610404,0.26791657211682285,1.2892871331616202,1.4344188341268875,False,0.8427660024887916
TNx,NY,11.40535679531501,0.449525151316406,0.7260497176880509,0.3668389628859767,0.17334723202658608,1.7157610639170198,1.4344188341268875,False,0.6572926735079567
TNx,OH,14.343137779464685,0.4847729679509012,0.5926092705805974,0.5852200637963403,0.14505891878153676,1.8076612211093757,1.4344188341268875,False,0.5400665956880302
TNx,OK,17.77153922248385,0.5990616717711887,0.4873083864065677,-0.05276551121977491,0.5265931891133313,1.5601977360713128,1.4344188341268875,False,0.8660316938856504
TNx,OR,7.563360608393072,0.1485971612191337,0.5868109339371737,0.3449084149394128,0.08516659442553198,1.1654831045212521,1.4344188341268875,False,0.6685403078935491
TNx,PA,12.349232421745766,0.41603981079899555,0.7740185778059505,0.43266002223140454,0.1455527697867467,1.7682711806230973,1.4344188341268875,False,0.6241979767418373
TNx,RI,13.239900177502856,0.8648046248754966,0.44796475105088085,0.24902274391624424,0.1997790493649827,1.7615711692076044,1.4344188341268875,False,0.6658368685178535
TNx,SC,18.51408035406133,0.698918129036084,0.4766212322018468,0.2556530148900791,0.19448061682065543,1.6256729929486653,1.4344188341268875,False,0.7619842463602625
TNx,SD,11.03691522039439,0.14190015577624848,0.9091394200180289,0.234108210900569,0.046463476268797876,1.3316112629636443,1.4344188341268875,False,0.9103795573604566
TNx,TN,16.607976146813552,0.3788569109129867,0.7614388925406104,0.22971674558751687,0.17183208081899082,1.5418446298601047,1.4344188341268875,False,0.8759456612275485
TNx,TX,18.86467405379449,0.5931432615565626,0.4757535139221716,0.09186976787814416,0.3837235189561454,1.5444900623130238,1.4344188341268875,False,0.8557551629122713
TNx,UT,8.500620028558421,0.1830816119074541,0.6080191251904843,0.2975141817914171,0.24322330988556118,1.3318382287749166,1.4344188341268875,False,0.8567589784187315
TNx,VA,15.267544426474261,0.6316831640125109,0.7417751565914497,0.1883890353760691,0.18252888716920168,1.7443762431492313,1.4344188341268875,False,0.6753574670360807
TNx,VT,9.437136030411724,0.5914526558846287,0.44220957966246566,0.4184183687829339,0.16278554067983286,1.6148661450098611,1.4344188341268875,False,0.74463664126097
TNx,WA,8.262822481837771,0.3193550583115865,0.4188817534215623,0.34307792004072013,0.019349676586447373,1.1006644083603163,1.4344188341268875,False,0.5491808588157279
TNx,WI,11.07291852765669,0.3330154026084653,0.8346567224288126,0.5820970890582604,-0.27939580537470654,1.4703734087208318,1.4344188341268875,False,0.9733385741999943
TNx,WV,13.434939863656888,0.6450167126106674,0.6449723708060784,0.4168516712397583,0.16082187044985652,1.8676626251063606,1.4344188341268875,False,0.5008153831278771
TNx,WY,5.824920374994485,0.3111006184130467,0.5779966711669609,0.18929486511246907,0.2851499160855617,1.3635420707780384,1.4344188341268875,False,0.894814946279113
TXn,AL,16.72503508098119,0.37452114773180156,0.8923879840974145,-0.01065895317220722,0.18839190025335384,1.4446420789103627,1.5016112399455679,False,0.9481402493883204
TXn,AR,14.464624922190708,0.46201813068524444,0.6372455999536566,0.08511716036120731,0.39757681569678915,1.5819577066968975,1.5016112399455679,False,0.8912730107723543
TXn,AZ,17.50010380175861,0.3767995519300271,0.4672510572230877,0.2223605797664412,0.19340726238301542,1.2598184513025714,1.5016112399455679,False,0.5814771331007933
TXn,CA,15.283856977945009,0.4173417542646103,0.05052028199729186,0.3130876991308238,0.2452594338476608,1.0262091692403867,1.5016112399455679,False,0.329425453572046
