variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
TNn,WI,55,-7.203491219372478,11.814767387780133,-27.978508124827588,11.554836490274491,0.5855051094071636,72
TNn,WY,56,-11.311203595616638,11.10820196972803,-29.31643828317024,7.064422127317716,0.6526390068643609,23
TNx,AL,01,19.414081519718067,3.9315406372539243,11.731093830338839,25.564783353476084,0.21693522403878954,67
TNx,AZ,04,14.5341607386574,6.8645589340602164,3.888703068683669,25.423342537308752,0.3193939395255624,15
TNx,AR,05,19.18490136734143,4.973920655606854,9.75240223638679,26.858767447503578,0.30337019932903336,75
TNx,CA,06,13.254371066390355,5.098542499880428,5.497363131762689,21.800175800978177,0.3299300653058975,58
TNx,CO,08,7.265654809059736,6.3676872341595345,-3.240640496197946,17.611162605617963,0.35080783576980806,64
TNx,CT,09,0.0,0.0,0.0,0.0,0.0,9
TNx,DE,10,17.64219429151753,5.828971327912093,5.821696829998874,26.46517524110137,0.3302400249679051,3
TNx,DC,11,17.451176225653594,6.45041915726534,4.96,26.789999,0.3109708440575088,1
TNx,FL,12,22.224597895510314,2.885222725933504,17.01322364901822,26.35317520349469,0.2091518582175153,67
TNx,GA,13,19.4762547262875,3.972923875145518,12.110685163567974,25.400791028729795,0.21923795248713698,159
TNx,ID,16,6.596721837566435,5.7527383047454235,-3.066149723683794,16.540658331999094,0.3531138536355272,44
TNx,IL,17,16.29727964201932,6.892923300550107,3.1369867685802078,26.557904628296143,0.35829290144912807,102
TNx,IN,18,15.999805630009186,6.430803482299614,3.787987543888866,25.627313166837947,0.34838470106257946,92
TNx,IA,19,14.30815356838897,8.180243539925746,-0.6501324849997178,26.2202158121672,0.39414414390405567,99
TNx,KS,20,16.02216885685328,7.497105408307964,2.4678007923767122,26.971696559539023,0.3336766507931286,105
TNx,KY,21,17.06561191922672,5.200702465164789,6.730232891950303,24.898922350457358,0.27469015426263893,120
TNx,LA,22,21.633961198790946,3.4847715833615265,15.224061864643769,27.009316063039034,0.2585139616541336,64
TNx,ME,23,9.846099637100101,7.798096768093162,-3.723747309141339,21.17481841841763,0.4099933411123269,16
TNx,MD,24,16.793061282833236,5.993709872778726,4.687410342182746,25.55365222838167,0.31005713657975914,24
TNx,MA,25,13.134900939297736,7.145406753284309,0.37491221197834224,23.36313757303952,0.3597045499324533,14
