variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
GSL,FL,363.13967824548706,1.3557101712606823,-0.14048122665354867,1.1087995561319985,-0.9216876467772863,1.4023408539618458,15.319284416726703,False,0.155031131126373
GSL,GA,349.90995865770094,3.624463813318357,2.8723674449126975,3.075340283104879,-0.5343363195316897,9.037835221804244,15.319284416726703,False,0.5161030766474246
GSL,IA,232.27862333507088,2.032343909492738,16.921445973391684,-0.32911157887818376,-2.804276758126491,15.820401545879747,15.319284416726703,False,0.9804054970166751
GSL,ID,199.60360170841514,1.9543965733617767,7.917368690506407,6.193366258601998,-1.9544219633998523,14.11070955907033,15.319284416726703,False,0.9238915760797608
GSL,IL,263.15462092469426,-2.4967764237736105,19.68412714435118,3.0965460992119915,-1.51503954368917,18.76885727610039,15.319284416726703,False,0.8815123883634194
GSL,IN,259.11730108860144,1.114541880339175,21.42559591991028,6.051082944842449,-4.540724859790657,24.050495885301245,15.319284416726703,False,0.7261869429422839
GSL,KS,279.93998148097705,-2.6139887097673977,18.464582330476162,0.6962250611906597,1.1420626840326236,17.688881365932048,15.319284416726703,False,0.9127934287584215
GSL,KY,302.4520371397803,-7.091197348575577,22.452106976192454,5.9040161738290635,0.4764961607052669,21.741421962151207,15.319284416726703,False,0.815915163707575
GSL,LA,356.21337051264607,2.9105444571113708,-0.093098437780327,2.9521574507115247,-1.3325328752911219,4.437070594751447,15.319284416726703,False,0.2885455523192609
GSL,MA,225.60879454828745,7.731421817122367,11.11412448725764,0.7605571100381496,3.288946900404227,22.895050314822385,15.319284416726703,False,0.563337514359211
GSL,MD,289.343969233372,4.292113855463413,20.969973230590597,-0.6660712728312319,5.196975861268356,29.792991674491134,15.319284416726703,False,0.5066450473920907
GSL,ME,192.89478981043402,9.309486714985411,1.317141575273638,-0.7873049079167629,0.7447546232448872,10.584078005587173,15.319284416726703,False,0.7130376008766204
GSL,MI,212.87379936046725,4.973923633854298,10.472199678656551,3.8482700224560062,0.5391273078143115,19.833520642781167,15.319284416726703,False,0.7129050726949818
GSL,MN,198.0367937916779,4.933585229298501,9.284539862045165,0.9113891116941488,0.7736154380074254,15.90312964104524,15.319284416726703,False,0.9613594411336192
GSL,MO,286.32462400546103,-5.94037632613572,19.884667563521134,7.118006340740237,-1.6723963404879214,19.38990123763773,15.319284416726703,False,0.8722934159630233
GSL,MS,346.7522166072554,1.8650451430748944,4.156813825157315,4.663577480704532,-0.636346522186102,10.04908992675064,15.319284416726703,False,0.6029091050072952
GSL,MT,204.81064758321014,-1.1403472384042175,15.615330531629041,4.488167118814118,-7.0545362212074565,11.908614190831486,15.319284416726703,False,0.8763732715921473
GSL,NC,331.631870407801,-0.7173241896110767,11.88113528374123,2.386675881633664,2.1974722396798825,15.7479592154437,15.319284416726703,False,0.9761306868111019
GSL,ND,197.9985917368786,4.771169822259765,6.173669590316564,2.1634822367469155,0.6578730108104764,13.76619466013372,15.319284416726703,False,0.8776435881516644
GSL,NE,236.483617742673,6.393708521279706,19.763468431738573,-0.49623648471492743,-1.2631552528688985,24.397785215434453,15.319284416726703,False,0.6829490116990966
GSL,NH,201.06404566803673,6.325366189605063,7.16444530558897,-1.5910428588253183,2.497204530839099,14.395973167207814,15.319284416726703,False,0.9388012223487394
GSL,NJ,266.18183459838025,5.286093330298513,17.91051588968162,-2.149331028462484,8.546125245310407,29.593403436828055,15.319284416726703,False,0.4714942887337419
GSL,NM,286.7133867390385,5.60312893121926,7.554063286128951,3.6416199331883945,2.2229951791322264,19.02180732966883,15.319284416726703,False,0.7101897810222904
GSL,NV,252.88113189108873,0.5869251246615477,12.182514449545124,2.082296332583951,2.147432339596719,16.99916824638734,15.319284416726703,False,0.9051236823476991
GSL,NY,216.47358673769156,4.663030752373828,13.334020537318395,1.1097649731356114,4.462067361757931,23.568883624585766,15.319284416726703,False,0.5587841706196619
GSL,OH,257.8398450660873,1.0974245616286566,23.444791777392595,1.759945068648392,-1.1520196977335786,25.150141709936065,15.319284416726703,False,0.7016463912708903
GSL,OK,327.45853147117793,0.31126030788817616,2.9131768383336407,6.368686731951868,0.9118904350770549,10.50501431325074,15.319284416726703,False,0.6448111645609731
GSL,OR,247.26348238022757,2.4525703128149416,8.68428040482462,4.30026920471181,1.2261659835668866,16.663285905918258,15.319284416726703,False,0.9028017660648131
GSL,PA,236.49559331049477,4.564368804073098,18.23793334851294,-2.567495554574748,8.712479668250865,28.947286266262154,15.319284416726703,False,0.5055573269015907
GSL,RI,244.3768124689031,9.85699570571228,16.185742477272015,3.3593423580427952,-1.3113483951588591,28.09073214586823,15.319284416726703,False,0.4899740351085424
GSL,SC,348.6900867312099,1.885799930182543,5.514076206143443,2.981914240061144,0.07788746149429926,10.45967783788143,15.319284416726703,False,0.6255034769415525
GSL,SD,217.0769033505288,4.482114952223355,18.888274832687387,0.05631471068190308,-0.8833831702996804,22.543321325292965,15.319284416726703,False,0.7312080362568165
GSL,TN,319.70428756959365,-4.242361578999123,15.027463743328099,5.07015944102676,3.0652716806098965,18.920533285965632,15.319284416726703,False,0.8473880870946335
GSL,TX,349.02714981618544,3.26830663911835,-0.3194592748712921,3.44202002946588,-0.6881480830220426,5.702719310690895,15.319284416726703,False,0.3463870314909779
GSL,UT,236.27398805250937,1.9257249757263253,9.976000358528125,5.537361274155558,-0.22504050382661944,17.21404610458339,15.319284416726703,False,0.881521377503723
GSL,VA,299.07117478179276,2.9301860582091876,19.512623476087526,3.3288740656259392,1.6210426789625672,27.39272627888522,15.319284416726703,False,0.5458355691675998
GSL,VT,199.40874631617316,5.945697838882978,6.594073430170198,-0.3213048388331572,2.477060258616376,14.695526688836395,15.319284416726703,False,0.9545250060393092
GSL,WA,243.50840214750465,3.178414066465592,6.4142283130534565,4.83323300627103,-0.5550428308052915,13.870832554984787,15.319284416726703,False,0.8919073073737163
GSL,WI,206.62956775043492,5.719113804241516,9.872456053678263,3.27036955962933,-2.254465281436268,16.60747413611284,15.319284416726703,False,0.92480379345157
GSL,WV,267.9598566277949,3.3701408869499687,21.818239289646044,1.836853174448322,6.759684455566287,33.78491780661062,15.319284416726703,False,0.393384683088679
GSL,WY,192.26546578147662,7.916632109349962,8.807599951381633,5.4397662673255525,-2.7462200294972092,19.417778298559938,15.319284416726703,False,0.769990313779131
R95p,AL,312.7049869160697,35.95017722501484,40.68545188724613,7.034900121753935,7.264290554931222,90.93481978894613,26.84440097213914,False,0.14719802456050043
R95p,AR,262.25715938173437,61.60973135450888,23.20552620832558,32.29998375149489,-70.21932475801776,46.89591655631159,26.84440097213914,False,0.8671164606601371
R95p,AZ,66.48153697003106,-5.339920479057589,-7.490098409416575,-4.304121578232831,6.070708517158209,-11.063431949548786,26.84440097213914,False,0.07813678515640418
R95p,CA,136.23590060921478,-14.571380257809551,13.720674223682238,9.155521150508378,-5.979379187648476,2.3254359287325883,26.84440097213914,False,0.4364426739647455
R95p,CO,95.66972536648666,2.335276850192699,-6.828614296965014,1.6964442730639462,3.658013867281227,0.8611206935728575,26.84440097213914,False,0.16112801355860065
R95p,DC,254.6500000000001,-1.050000000000182,-1.349999999999909,39.25,-23.220000000000255,13.629999999999654,26.84440097213914,False,0.8139723643645488
R95p,DE,263.06667867960755,8.336929798146002,-2.731910393035946,25.342678023362907,-44.548448992596775,-13.600751564123811,26.84440097213914,False,0.5317176728966355
R95p,FL,298.8125434677739,57.0709257184501,-50.95896284024519,38.08448402252327,12.42589115547571,56.62233805620389,26.84440097213914,False,0.7648581933990947
R95p,GA,268.3666014135762,50.265709120302915,-19.073382673458696,40.55245558543612,7.404751970393875,79.14953400267422,26.84440097213914,False,0.45067057622091944
R95p,IA,183.64191633151935,0.658228254842669,32.18794333687825,-8.83192528041701,35.060815157809856,59.07506146911376,26.84440097213914,False,0.5115922839482443
R95p,ID,113.56321241370149,0.4780761056006071,7.151903249001222,12.712369985387298,7.325631340286776,27.667980680275903,26.84440097213914,False,0.9619206585469139
R95p,IL,213.2428833866358,1.0807041612911803,23.22424822700438,18.895483332327075,20.080980485829627,63.28141620645226,26.84440097213914,False,0.17880308567686803
R95p,IN,236.77950528133914,0.3288763101818972,15.163700457233887,42.059434985791114,21.996828680011674,79.54884043321857,26.84440097213914,False,0.205000198435111
R95p,KS,148.00348501387518,3.1728260971758857,4.354711761632586,18.526145121406557,-5.77965730982794,20.27402567038709,26.84440097213914,False,0.793674786577826
R95p,KY,249.0876444186256,22.101437336965887,37.50701417167522,35.34055098066102,-44.049236395148796,50.899766094153335,26.84440097213914,False,0.7682995667018804
R95p,LA,335.46296849610815,24.47264435958766,47.319757393991324,18.35783316186547,-43.55023958995196,46.5999953254925,26.84440097213914,False,0.8104425754515533
R95p,MA,256.06793941789226,104.34786150631601,-79.41565462148804,18.70261847502917,3.177161074260198,46.81198643411733,26.84440097213914,False,0.899228347230671
R95p,MD,255.104904438588,21.774435862254165,0.13208275398147862,24.270350265320985,-46.17716832694157,-0.000299445384939645,26.84440097213914,False,0.7008197391770229
R95p,ME,248.92139641146096,93.33430667885662,-91.55273531378106,18.759464239178726,38.791670100289934,59.332705704544225,26.84440097213914,False,0.841694525038299
